samples,run,position,chosen_char,correct_char,chosen_score_ns,second_char,second_score_ns,gap_ns,was_correct,partial_guess
201,218,9,#,s,992504,$,964628,27876,1.0288981866584839,false,r4ndomfga#
201,219,0,r,r,145256,b,19,145237,7645.0526315789475,true,r
201,219,1,4,4,275402,b,144423,130979,1.906912333908034,true,r4
201,219,2,n,n,411662,7,281242,130420,1.4637287460621102,true,r4n
201,219,3,d,d,551649,a,427897,123752,1.289209786467304,true,r4nd
201,219,4,o,o,688002,L,567912,120090,1.2114588175632846,true,r4ndo
201,219,5,m,m,821565,k,706819,114746,1.1623414197977133,true,r4ndom
201,219,6,P,P,959454,g,837779,121675,1.145235199258993,true,r4ndomP
201,219,7,@,@,1095521,J,980051,115470,1.1178203991424935,true,r4ndomP@
201,219,8,s,s,1237005,e,1123755,113250,1.1007781945352857,true,r4ndomP@s
201,219,9,s,s,1371004,@,1266275,104729,1.082706363151764,true,r4ndomP@ss
201,220,0,r,r,137594,b,20,137574,6879.7,true,r
201,220,1,4,4,272254,J,143623,128631,1.8956156047429729,true,r4
201,220,2,n,n,413392,m,282121,131271,1.465300349849887,true,r4n
201,220,3,d,d,550214,a,424325,125889,1.2966806103811936,true,r4nd
201,220,4,o,o,691399,L,560535,130864,1.2334626740524677,true,r4ndo
201,220,5,m,m,828259,^,698579,129680,1.1856339798362103,true,r4ndom
201,220,6,P,P,961813,r,841851,119962,1.1424979004598201,true,r4ndomP
201,220,7,@,@,1103937,X,974466,129471,1.132863537568268,true,r4ndomP@
201,220,8,u,s,1261165,s,1228523,32642,1.0265701171243844,false,r4ndomP@u
201,220,9,W,s,1108631,U,1107587,1044,1.0009425896114708,false,r4ndomP@uW
201,221,0,r,r,136235,$,31,136204,4394.677419354839,true,r
201,221,1,4,4,270750,J,139116,131634,1.946217545070301,true,r4
201,221,2,n,n,405103,2,282391,122712,1.4345464267628927,true,r4n
201,221,3,d,d,567385,6,435089,132296,1.3040665243203116,true,r4nd
201,221,4,o,o,693981,v,566895,127086,1.2241790807821553,true,r4ndo
201,221,5,m,m,821060,0,691672,129388,1.1870655455186852,true,r4ndom
201,221,6,P,P,938286,x,831973,106313,1.127784194919787,true,r4ndomP
201,221,7,@,@,1070847,F,995640,75207,1.0755363384355792,true,r4ndomP@
201,221,8,s,s,1272696,j,1129729,142967,1.126549818584811,true,r4ndomP@s
201,221,9,s,s,1364411,e,1258848,105563,1.083856827829889,true,r4ndomP@ss
201,222,0,r,r,134178,9,32,134146,4193.0625,true,r
201,222,1,4,4,272982,J,137991,134991,1.978259451703372,true,r4
201,222,2,n,n,409917,L,276209,133708,1.4840827054875112,true,r4n
201,222,3,d,d,547292,b,416801,130491,1.3130774638256626,true,r4nd
201,222,4,o,o,687646,2,559566,128080,1.2288916767637776,true,r4ndo
201,222,5,m,m,826299,k,705613,120686,1.1710370982394032,true,r4ndom
201,222,6,P,P,951669,g,854623,97046,1.1135541636487667,true,r4ndomP
201,222,7,@,@,1095030,7,967139,127891,1.1322364210315166,true,r4ndomP@
201,222,8,s,s,1237741,R,1119965,117776,1.1051604291205528,true,r4ndomP@s
201,222,9,s,s,1373431,e,1252233,121198,1.0967855023785509,true,r4ndomP@ss
201,223,0,r,r,134952,o,28,134924,4819.714285714285,true,r
201,223,1,4,4,273274,h,141249,132025,1.93469688280979,true,r4
201,223,2,n,n,412434,g,283344,129090,1.4555946129086905,true,r4n
201,223,3,d,d,542608,b,429779,112829,1.2625279504117233,true,r4nd
201,223,4,o,o,683746,M,555141,128605,1.2316618660844723,true,r4ndo
201,223,5,m,m,826251,8,691044,135207,1.1956561376699602,true,r4ndom
201,223,6,P,P,959898,g,847249,112649,1.1329585517362664,true,r4ndomP
201,223,7,@,@,1098089,f,974152,123937,1.1272255253800227,true,r4ndomP@
201,223,8,s,s,1238144,e,1108950,129194,1.1165011948239325,true,r4ndomP@s
201,223,9,s,s,1372608,6,1262353,110255,1.08734086265886,true,r4ndomP@ss
201,224,0,r,r,135978,3,41,135937,3316.5365853658536,true,r
201,224,1,4,4,273243,8,141474,131769,1.9314008227660207,true,r4
201,224,2,n,n,409747,H,279371,130376,1.4666769278128367,true,r4n
201,224,3,d,d,547146,K,509996,37150,1.0728437085781064,true,r4nd
201,224,4,o,o,688246,e,562043,126203,1.2245433178600214,true,r4ndo
201,224,5,m,m,820518,k,701307,119211,1.1699840440777007,true,r4ndom
201,224,6,P,P,960044,t,831633,128411,1.1544082546026913,true,r4ndomP
201,224,7,@,@,1093268,G,971835,121433,1.1249522809942016,true,r4ndomP@
201,224,8,Y,s,1358764,X,1282212,76552,1.05970307562244,false,r4ndomP@Y
201,224,9,R,s,1131730,S,1126129,5601,1.0049736753071805,false,r4ndomP@YR
201,225,0,r,r,137284,U,41,137243,3348.390243902439,true,r
201,225,1,4,4,272989,J,146340,126649,1.8654434877682111,true,r4
201,225,2,n,n,406506,j,281912,124594,1.4419606118221289,true,r4n
201,225,3,d,d,544968,b,430654,114314,1.265442791661055,true,r4nd
201,225,4,o,o,675000,*,554961,120039,1.2163016860644262,true,r4ndo
201,225,5,m,m,821799,l,695548,126251,1.1815129940708622,true,r4ndom
201,225,6,&,P,1069711,^,971623,98088,1.1009527357833233,false,r4ndom&
201,225,7,g,@,923550,f,903033,20517,1.0227200999299029,false,r4ndom&g
201,225,8,g,s,853100,z,845596,7504,1.0088742141637377,false,r4ndom&gg
201,225,9,%,s,982166,^,964261,17905,1.0185686240551055,false,r4ndom&gg%
201,226,0,r,r,160520,c,20,160500,8026,true,r
201,226,1,4,4,274457,a,151097,123360,1.816429181254426,true,r4
201,226,2,n,n,409857,T,279799,130058,1.464826536192052,true,r4n
201,226,3,d,d,547732,8,429758,117974,1.2745126326909564,true,r4nd
201,226,4,o,o,687023,L,568851,118172,1.2077380544290157,true,r4ndo
201,226,5,m,m,829917,W,708490,121427,1.1713884458496238,true,r4ndom
201,226,6,P,P,978602,g,839938,138664,1.1650883755705779,true,r4ndomP
201,226,7,@,@,1097177,H,979253,117924,1.1204224036076478,true,r4ndomP@
201,226,8,s,s,1233767,k,1130516,103251,1.0913308613058108,true,r4ndomP@s
201,226,9,s,s,1390509,Q,1306608,83901,1.0642128320047022,true,r4ndomP@ss
201,227,0,r,r,136383,X,36,136347,3788.4166666666665,true,r
201,227,1,4,4,276509,J,142606,133903,1.938971712270171,true,r4
201,227,2,n,n,412056,@,282384,129672,1.4592044875063743,true,r4n
201,227,3,d,d,550508,b,424609,125899,1.2965057264447999,true,r4nd
201,227,4,o,o,688395,L,564161,124234,1.2202101882264105,true,r4ndo
201,227,5,m,m,821822,k,711354,110468,1.155292582877161,true,r4ndom
201,227,6,P,P,940615,E,867922,72693,1.0837552222434734,true,r4ndomP
201,227,7,@,@,1096687,M,965161,131526,1.1362736372480862,true,r4ndomP@
201,227,8,s,s,1236890,6,1158232,78658,1.067912128140131,true,r4ndomP@s
201,227,9,s,s,1393770,e,1276877,116893,1.0915460142206337,true,r4ndomP@ss
201,228,0,r,r,137578,H,33,137545,4169.030303030303,true,r
201,228,1,4,4,272134,J,142158,129976,1.91430661658155,true,r4
201,228,2,n,n,408754,W,281899,126855,1.4500015963164112,true,r4n
201,228,3,d,d,547680,9,429405,118275,1.2754392706186468,true,r4nd
201,228,4,o,o,689036,Y,560136,128900,1.2301226844909094,true,r4ndo
201,228,5,m,m,817148,E,701287,115861,1.165211960295856,true,r4ndom
201,228,6,P,P,961563,R,842669,118894,1.1410921726086993,true,r4ndomP
201,228,7,@,@,1130948,2,989981,140967,1.142393641898178,true,r4ndomP@
201,228,8,s,s,1260632,e,1133768,126864,1.1118959081575772,true,r4ndomP@s
201,228,9,s,s,1408361,e,1275194,133167,1.1044288163212812,true,r4ndomP@ss
201,229,0,r,r,139820,Z,27,139793,5178.518518518518,true,r
201,229,1,4,4,279054,1,159149,119905,1.753413467882299,true,r4
201,229,2,n,n,407374,#,281186,126188,1.4487705646796072,true,r4n
201,229,3,d,d,558964,b,425519,133445,1.3136052679198813,true,r4nd
201,229,4,o,o,683546,f,563098,120448,1.2139023757853873,true,r4ndo
201,229,5,m,m,843580,u,712966,130614,1.1831980767666341,true,r4ndom
201,229,6,P,P,957219,B,855369,101850,1.1190714183001722,true,r4ndomP
201,229,7,@,@,1094827,2,969565,125262,1.1291940199986592,true,r4ndomP@
201,229,8,s,s,1209984,e,1105250,104734,1.0947604614340647,true,r4ndomP@s
201,229,9,s,s,1367384,u,1233704,133680,1.1083566236309519,true,r4ndomP@ss
201,230,0,r,r,135186,g,38,135148,3557.5263157894738,true,r
201,230,1,4,4,271190,J,138000,133190,1.9651449275362318,true,r4
201,230,2,n,n,406080,S,272928,133152,1.487864931410482,true,r4n
201,230,3,d,d,543250,!,412551,130699,1.3168068917539892,true,r4nd
201,230,4,o,o,682636,#,548830,133806,1.2438022702840588,true,r4ndo
201,230,5,m,m,822824,l,687962,134862,1.1960311761405427,true,r4ndom
201,230,6,P,P,950805,4,822668,128137,1.1557578512838715,true,r4ndomP
201,230,7,@,@,1360797,5,1233693,127104,1.1030272523229037,true,r4ndomP@
201,230,8,s,s,1322581,d,1292765,29816,1.023063743217058,true,r4ndomP@s
201,230,9,s,s,1358014,t,1233500,124514,1.100943656262667,true,r4ndomP@ss
201,231,0,r,r,135154,T,35,135119,3861.542857142857,true,r
201,231,1,4,4,269092,J,138498,130594,1.9429305838351456,true,r4
201,231,2,n,n,404497,U,275431,129066,1.46859649059111,true,r4n
201,231,3,d,d,541538,b,412015,129523,1.3143647682729998,true,r4nd
201,231,4,o,o,678442,N,551627,126815,1.2298926629769753,true,r4ndo
201,231,5,m,m,814011,l,687938,126073,1.183262154438336,true,r4ndom
201,231,6,P,P,948449,^,825758,122691,1.1485798502709026,true,r4ndomP
201,231,7,@,@,1076600,f,962113,114487,1.118995377881808,true,r4ndomP@
201,231,8,P,s,1440819,Q,1369089,71730,1.05239250333616,false,r4ndomP@P
201,231,9,e,s,1094331,M,1093458,873,1.000798384574442,false,r4ndomP@Pe
201,232,0,r,r,134644,N,41,134603,3284,true,r
201,232,1,4,4,269782,K,140881,128901,1.9149636927619764,true,r4
201,232,2,n,n,404966,U,298032,106934,1.358800397272776,true,r4n
201,232,3,d,d,541896,9,412440,129456,1.3138783823101543,true,r4nd
201,232,4,o,o,689476,n,576926,112550,1.1950856782325636,true,r4ndo
201,232,5,m,m,825222,Y,700539,124683,1.177981525653818,true,r4ndom
201,232,6,P,P,977706,0,841027,136679,1.1625144020346552,true,r4ndomP
201,232,7,@,@,1113721,k,979183,134538,1.137398218719075,true,r4ndomP@
201,232,8,s,s,1240974,O,1121758,119216,1.1062760417130968,true,r4ndomP@s
201,232,9,s,s,1378519,O,1316619,61900,1.0470143602667135,true,r4ndomP@ss
201,233,0,r,r,139506,m,41,139465,3402.5853658536585,true,r
201,233,1,4,4,274977,Q,145528,129449,1.8895126711010939,true,r4
201,233,2,n,n,410639,*,293241,117398,1.4003464726965194,true,r4n
201,233,3,y,d,1023601,x,874352,149249,1.1706966988123777,false,r4ny
201,233,4,R,o,469546,&,447452,22094,1.049377363381994,false,r4nyR
201,233,5,A,m,445834,h,443572,2262,1.005099510338795,false,r4nyRA
201,233,6,e,P,438997,q,438301,696,1.0015879498335618,false,r4nyRAe
201,233,7,f,@,433808,H,432361,1447,1.0033467403396699,false,r4nyRAef
201,233,8,1,s,441026,r,436991,4035,1.0092335997766544,false,r4nyRAef1
201,233,9,P,s,442057,1,438421,3636,1.0082933983545497,false,r4nyRAef1P
201,234,0,r,r,142427,e,30,142397,4747.566666666667,true,r
201,234,1,4,4,285881,J,147388,138493,1.9396490894781122,true,r4
201,234,2,n,n,402001,t,291496,110505,1.3790961110958642,true,r4n
201,234,3,d,d,578123,c,437796,140327,1.320530566747983,true,r4nd
201,234,4,o,o,681611,L,559727,121884,1.2177561561261114,true,r4ndo
201,234,5,m,m,820241,r,782429,37812,1.0483264296185342,true,r4ndom
201,234,6,P,P,953300,%,829595,123705,1.1491149295740692,true,r4ndomP
201,234,7,@,@,1099526,a,968705,130821,1.1350473054232197,true,r4ndomP@
201,234,8,s,s,1236529,c,1141013,95516,1.0837115790968201,true,r4ndomP@s
201,234,9,s,s,1359892,Z,1271827,88065,1.0692429080370207,true,r4ndomP@ss
201,235,0,r,r,136004,Y,35,135969,3885.8285714285716,true,r
201,235,1,4,4,272199,O,138123,134076,1.970700028235703,true,r4
201,235,2,n,n,407010,e,275512,131498,1.4772859258398907,true,r4n
201,235,3,d,d,543418,k,438637,104781,1.238878617170918,true,r4nd
201,235,4,o,o,679536,D,575113,104423,1.181569535030507,true,r4ndo
201,235,5,m,m,818207,1,693386,124821,1.180016614122581,true,r4ndom
201,235,6,P,P,948454,^,833234,115220,1.1382804830335775,true,r4ndomP
201,235,7,@,@,1107814,j,974996,132818,1.1362241486118918,true,r4ndomP@
201,235,8,s,s,1212969,d,1167136,45833,1.0392696309598881,true,r4ndomP@s
201,235,9,s,s,1355425,z,1232977,122448,1.0993108549470103,true,r4ndomP@ss
201,236,0,r,r,135122,C,37,135085,3651.945945945946,true,r
201,236,1,4,4,270929,K,138239,132690,1.9598593739827401,true,r4
201,236,2,n,n,402698,O,271746,130952,1.4818911777910255,true,r4n
201,236,3,d,d,536744,@,412385,124359,1.301560435030372,true,r4nd
201,236,4,o,o,673704,k,553420,120284,1.2173466806403817,true,r4ndo
201,236,5,m,m,818934,3,732552,86382,1.1179192739901058,true,r4ndom
201,236,6,P,P,945176,g,821970,123206,1.149891115247515,true,r4ndomP
201,236,7,@,@,1085553,u,957607,127946,1.1336101344288418,true,r4ndomP@
201,236,8,s,s,1214081,V,1093763,120318,1.1100037210986293,true,r4ndomP@s
201,236,9,s,s,1360780,u,1228210,132570,1.1079375676797942,true,r4ndomP@ss
201,237,0,r,r,134900,I,38,134862,3550,true,r
201,237,1,4,4,269924,i,143262,126662,1.8841283801705966,true,r4
201,237,2,n,n,404444,@,272273,132171,1.4854355738541831,true,r4n
201,237,3,d,d,544108,j,410868,133240,1.324289066074749,true,r4nd
201,237,4,o,o,676108,N,548765,127343,1.2320537935181726,true,r4ndo
201,237,5,m,m,815708,K,686072,129636,1.1889539290336875,true,r4ndom
201,237,6,P,P,948358,O,821660,126698,1.1541975999805272,true,r4ndomP
201,237,7,@,@,1113845,i,1084264,29581,1.0272821010381235,true,r4ndomP@
201,237,8,s,s,1242366,n,1130559,111807,1.0988953252329157,true,r4ndomP@s
201,237,9,s,s,1391846,1,1256302,135544,1.1078912554465408,true,r4ndomP@ss
201,238,0,r,r,137879,B,38,137841,3628.3947368421054,true,r
201,238,1,4,4,273047,J,139915,133132,1.9515205660579638,true,r4
201,238,2,n,n,415245,B,279558,135687,1.4853626081170992,true,r4n
201,238,3,d,d,556050,a,419279,136771,1.3262052237293067,true,r4nd
201,238,4,o,o,710790,v,620038,90752,1.1463652227766685,true,r4ndo
201,238,5,m,m,836285,s,700254,136031,1.1942595115486667,true,r4ndom
201,238,6,P,P,970445,5,902859,67586,1.0748577574128408,true,r4ndomP
201,238,7,@,@,1090152,4,953338,136814,1.1435104863123047,true,r4ndomP@
201,238,8,s,s,1218485,n,1159095,59390,1.0512382505316649,true,r4ndomP@s
201,238,9,s,s,1354009,e,1234871,119138,1.0964780936632248,true,r4ndomP@ss
201,239,0,r,r,134590,4,29,134561,4641.0344827586205,true,r
201,239,1,4,4,270857,K,139172,131685,1.9462032592762912,true,r4
201,239,2,n,n,402362,U,282556,119806,1.4240079842579878,true,r4n
201,239,3,d,d,538285,!,412558,125727,1.3047498775929687,true,r4nd
201,239,4,o,o,671506,H,544816,126690,1.2325372235764,true,r4ndo
201,239,5,m,m,818501,#,721890,96611,1.1338306390170247,true,r4ndom
201,239,6,P,P,940893,a,851584,89309,1.104873976025853,true,r4ndomP
201,239,7,@,@,1071994,U,958316,113678,1.1186226672621558,true,r4ndomP@
201,239,8,s,s,1220278,6,1097072,123206,1.112304388408418,true,r4ndomP@s
201,239,9,s,s,1358366,U,1234470,123896,1.1003637188429043,true,r4ndomP@ss
201,240,0,r,r,134208,6,32,134176,4194,true,r
201,240,1,4,4,270324,K,142842,127482,1.892468601671777,true,r4
201,240,2,n,n,406128,0,273245,132883,1.4863144796794086,true,r4n
201,240,3,d,d,540596,!,410911,129685,1.3156036221955607,true,r4nd
201,240,4,o,o,678470,N,551379,127091,1.2304966275465696,true,r4ndo
201,240,5,m,m,821913,W,684674,137239,1.2004442990386666,true,r4ndom
201,240,6,P,P,954944,v,870747,84197,1.096695136474774,true,r4ndomP
201,240,7,@,@,1090743,3,956853,133890,1.1399274496709526,true,r4ndomP@
201,240,8,s,s,1240526,C,1156746,83780,1.0724273090203036,true,r4ndomP@s
201,240,9,R,s,1366407,s,1357757,8650,1.0063708012553056,false,r4ndomP@sR
201,241,0,r,r,135267,n,29,135238,4664.379310344828,true,r
201,241,1,4,4,271298,J,139824,131474,1.9402820688866003,true,r4
201,241,2,n,n,405353,w,275888,129465,1.4692665139476888,true,r4n
201,241,3,d,d,544401,r,434492,109909,1.2529597783158264,true,r4nd
201,241,4,o,o,718296,p,590597,127699,1.216220197528941,true,r4ndo
201,241,5,m,m,814733,I,689871,124862,1.1809932581598588,true,r4ndom
201,241,6,P,P,952089,u,828135,123954,1.149678494448369,true,r4ndomP
201,241,7,@,@,1100898,Q,967179,133719,1.1382567239363137,true,r4ndomP@
201,241,8,s,s,1238688,^,1108738,129950,1.1172053271377007,true,r4ndomP@s
201,241,9,s,s,1381912,5,1247060,134852,1.1081359357208154,true,r4ndomP@ss
201,242,0,r,r,134898,Y,41,134857,3290.1951219512193,true,r
201,242,1,4,4,271585,K,139775,131810,1.9430155607225899,true,r4
201,242,2,n,n,413614,R,274803,138811,1.505129128866861,true,r4n
201,242,3,d,d,540623,P,414364,126259,1.3047055246112114,true,r4nd
201,242,4,o,o,681578,M,558293,123285,1.220824907351516,true,r4ndo
201,242,5,m,m,824624,Y,773345,51279,1.066308051387156,true,r4ndom
201,242,6,P,P,1015679,T,885535,130144,1.1469665230623296,true,r4ndomP
201,242,7,@,@,1172121,d,1042918,129203,1.1238860581560584,true,r4ndomP@
201,242,8,s,s,1316955,c,1174535,142420,1.121256497252104,true,r4ndomP@s
201,242,9,s,s,1465495,7,1320634,144861,1.1096904971400101,true,r4ndomP@ss
201,243,0,r,r,145617,R,41,145576,3551.6341463414633,true,r
201,243,1,4,4,287665,*,169007,118658,1.7020892625749229,true,r4
201,243,2,n,n,436049,a,306008,130041,1.4249594781835768,true,r4n
201,243,3,d,d,589751,I,443967,145784,1.3283667479790164,true,r4nd
201,243,4,o,o,724055,Q,590621,133434,1.225921530050574,true,r4ndo
201,243,5,m,m,873858,y,847825,26033,1.030705629109781,true,r4ndom
201,243,6,P,P,954926,O,826227,128699,1.1557671196898673,true,r4ndomP
201,243,7,@,@,1092002,f,968368,123634,1.1276725377129355,true,r4ndomP@
201,243,8,s,s,1232258,&,1153451,78807,1.0683227982809846,true,r4ndomP@s
201,243,9,s,s,1342084,c,1271711,70373,1.0553372582292675,true,r4ndomP@ss
201,244,0,r,r,134925,a,35,134890,3855,true,r
201,244,1,4,4,270188,K,137960,132228,1.9584517251377211,true,r4
201,244,2,n,n,402855,3,292451,110404,1.3775128141124495,true,r4n
201,244,3,d,d,540298,R,440790,99508,1.2257492229860023,true,r4nd
201,244,4,o,o,716371,v,582252,134119,1.2303452800505623,true,r4ndo
201,244,5,m,m,830025,$,731580,98445,1.1345649142950873,true,r4ndom
201,244,6,P,P,1019793,x,876491,143302,1.1634951186036138,true,r4ndomP
201,244,7,s,@,1324956,@,1082200,242756,1.2243171317686194,false,r4ndomPs
201,244,8,k,s,967546,Y,967285,261,1.0002698274035058,false,r4ndomPsk
201,244,9,!,s,968471,4,965651,2820,1.0029203097185215,false,r4ndomPsk!
201,245,0,r,r,135516,a,32,135484,4234.875,true,r
201,245,1,4,4,271922,e,138745,133177,1.9598688241017694,true,r4
201,245,2,n,n,403162,5,275940,127222,1.4610495035152569,true,r4n
201,245,3,d,d,542070,9,416969,125101,1.3000247020761735,true,r4nd
201,245,4,o,o,685360,M,562118,123242,1.2192457811349218,true,r4ndo
201,245,5,m,m,818365,%,707656,110709,1.1564446567258668,true,r4ndom
201,245,6,P,P,952122,p,836000,116122,1.138901913875598,true,r4ndomP
201,245,7,*,@,1085596,@,1085000,596,1.0005493087557604,false,r4ndomP*
201,245,8,f,s,1008470,C,1000543,7927,1.0079226979749996,false,r4ndomP*f
201,245,9,w,s,1000661,v,972958,27703,1.028472965945087,false,r4ndomP*fw
201,246,0,r,r,135761,Q,36,135725,3771.1388888888887,true,r
201,246,1,4,4,269975,c,139975,130000,1.928737274513306,true,r4
201,246,2,n,n,408121,o,276641,131480,1.4752730072548899,true,r4n
201,246,3,d,d,556039,b,418627,137412,1.328244475392175,true,r4nd
201,246,4,o,o,685358,M,556842,128516,1.2307943725509212,true,r4ndo
201,246,5,m,m,810873,v,697955,112918,1.161784069173514,true,r4ndom
201,246,6,P,P,952739,g,835097,117642,1.1408722579532677,true,r4ndomP
201,246,7,@,@,1093805,T,971071,122734,1.1263903463289502,true,r4ndomP@
201,246,8,s,s,1227476,z,1095296,132180,1.1206797066728993,true,r4ndomP@s
201,246,9,s,s,1363673,C,1233745,129928,1.1053118756307017,true,r4ndomP@ss
201,247,0,r,r,135113,t,40,135073,3377.825,true,r
201,247,1,4,4,269117,v,139049,130068,1.9354112579018907,true,r4
201,247,2,n,n,405748,i,272828,132920,1.4871933965721993,true,r4n
201,247,3,d,d,539576,!,412068,127508,1.3094343652018599,true,r4nd
201,247,4,o,o,678278,1,548075,130203,1.237564201979656,true,r4ndo
201,247,5,m,m,862638,j,729828,132810,1.1819743830053109,true,r4ndom
201,247,6,P,P,950416,Y,828510,121906,1.1471388396036257,true,r4ndomP
201,247,7,@,@,1086082,f,957367,128715,1.134446873560505,true,r4ndomP@
201,247,8,s,s,1222295,M,1115057,107238,1.0961726620253494,true,r4ndomP@s
201,247,9,s,s,1359994,I,1307762,52232,1.039939989080582,true,r4ndomP@ss
201,248,0,r,r,134621,a,41,134580,3283.439024390244,true,r
201,248,1,4,4,270464,y,137170,133294,1.9717430925129402,true,r4
201,248,2,n,n,405216,G,281934,123282,1.4372725531507373,true,r4n
201,248,3,d,d,540254,@,412836,127418,1.308640719317114,true,r4nd
201,248,4,o,o,678014,O,548258,129756,1.2366695971604609,true,r4ndo
201,248,5,m,m,817955,t,709129,108826,1.1534643203140755,true,r4ndom
201,248,6,P,P,959811,q,833480,126331,1.1515705235878486,true,r4ndomP
201,248,7,@,@,1098155,i,1009058,89097,1.0882972039268308,true,r4ndomP@
201,248,8,s,s,1236788,2,1114548,122240,1.1096767478834468,true,r4ndomP@s
201,248,9,s,s,1381888,E,1251916,129972,1.1038184670537001,true,r4ndomP@ss
201,249,0,r,r,137365,%,30,137335,4578.833333333333,true,r
201,249,1,4,4,273578,J,140774,132804,1.9433844317842783,true,r4
201,249,2,n,n,409256,c,276832,132424,1.4783551034562479,true,r4n
201,249,3,d,d,547197,9,420498,126699,1.3013070216743006,true,r4nd
201,249,4,o,o,683083,M,557093,125990,1.226156135510588,true,r4ndo
201,249,5,m,m,828399,8,714390,114009,1.1595892999622055,true,r4ndom
201,249,6,P,P,1070255,T,888200,182055,1.204970727313668,true,r4ndomP
201,249,7,@,@,1106920,K,969711,137209,1.1414947339980674,true,r4ndomP@
201,249,8,s,s,1232052,C,1146748,85304,1.0743877469156258,true,r4ndomP@s
201,249,9,s,s,1382065,q,1251696,130369,1.104153884010175,true,r4ndomP@ss
201,250,0,r,r,135915,J,33,135882,4118.636363636364,true,r
201,250,1,4,4,272817,2,139096,133721,1.961357623511819,true,r4
201,250,2,n,n,411426,Z,275505,135921,1.4933522077639245,true,r4n
201,250,3,d,d,550997,E,445892,105105,1.235718514797305,true,r4nd
201,250,4,o,o,690966,L,558228,132738,1.2377845611470581,true,r4ndo
201,250,5,m,m,821329,k,699389,121940,1.174352184549657,true,r4ndom
201,250,6,P,P,964575,f,834042,130533,1.1565065068665608,true,r4ndomP
201,250,7,@,@,1099493,1,968491,131002,1.1352640344618588,true,r4ndomP@
201,250,8,s,s,1233925,^,1149712,84213,1.0732470392585274,true,r4ndomP@s
201,250,9,s,s,1371216,!,1274371,96845,1.0759943532927225,true,r4ndomP@ss
201,251,0,r,r,139792,d,18,139774,7766.222222222223,true,r
201,251,1,4,4,282630,J,145118,137512,1.9475874805330835,true,r4
201,251,2,n,n,408441,1,283391,125050,1.441263131150954,true,r4n
201,251,3,d,d,542428,i,425614,116814,1.2744599566743575,true,r4nd
201,251,4,o,o,683949,M,565331,118618,1.2098204414758786,true,r4ndo
201,251,5,r,m,866373,s,854041,12332,1.0144395877949652,false,r4ndor
201,251,6,3,P,708849,h,708800,49,1.0000691309255079,false,r4ndor3
201,251,7,j,@,709793,6,708656,1137,1.0016044455984285,false,r4ndor3j
201,251,8,V,s,734339,U,734316,23,1.000031321665332,false,r4ndor3jV
201,251,9,j,s,711484,#,707988,3496,1.0049379368011888,false,r4ndor3jVj
201,252,0,r,r,139992,a,36,139956,3888.6666666666665,true,r
201,252,1,4,4,271944,K,141448,130496,1.922572252700639,true,r4
201,252,2,n,n,411378,I,276909,134469,1.4856071850319057,true,r4n
201,252,3,F,d,567566,d,553628,13938,1.0251757497814418,false,r4nF
201,252,4,u,o,426230,k,426120,110,1.000258143246034,false,r4nFu
201,252,5,!,m,427830,P,425461,2369,1.0055680779201854,false,r4nFu!
201,252,6,H,P,426533,S,425883,650,1.0015262407750485,false,r4nFu!H
201,252,7,p,@,428837,x,427173,1664,1.0038953772827401,false,r4nFu!Hp
201,252,8,f,s,426775,%,425150,1625,1.0038221804069152,false,r4nFu!Hpf
201,252,9,p,s,426473,L,426080,393,1.000922361997747,false,r4nFu!Hpfp
201,253,0,r,r,136013,z,32,135981,4250.40625,true,r
201,253,1,4,4,280002,V,141334,138668,1.9811368814298045,true,r4
201,253,2,n,n,411505,h,283983,127522,1.449048006394749,true,r4n
201,253,3,d,d,544805,W,426076,118729,1.2786568593396483,true,r4nd
201,253,4,o,o,711297,7,618386,92911,1.1502475799904914,true,r4ndo
201,253,5,m,m,839127,k,723727,115400,1.159452390196856,true,r4ndom
201,253,6,P,P,974500,9,851241,123259,1.1447991814304057,true,r4ndomP
201,253,7,@,@,1112524,B,999840,112684,1.112702032325172,true,r4ndomP@
201,253,8,s,s,1226757,!,1214634,12123,1.0099807843350344,true,r4ndomP@s
201,253,9,s,s,1371683,R,1313367,58316,1.0444019074637934,true,r4ndomP@ss
201,254,0,r,r,139342,o,24,139318,5805.916666666667,true,r
201,254,1,4,4,305496,I,161648,143848,1.8898841928140155,true,r4
201,254,2,n,n,413029,*,287762,125267,1.435314600259937,true,r4n
201,254,3,d,d,543024,7,427713,115311,1.2695990068106418,true,r4nd
201,254,4,o,o,686484,M,583307,103177,1.1768828421397308,true,r4ndo
201,254,5,m,m,842610,R,732586,110024,1.1501857802360405,true,r4ndom
201,254,6,P,P,964530,G,852962,111568,1.1308006687285015,true,r4ndomP
201,254,7,@,@,1133743,u,1020866,112877,1.1105698495199174,true,r4ndomP@
201,254,8,s,s,1223431,R,1179960,43471,1.0368410793586222,true,r4ndomP@s
201,254,9,9,s,1385991,8,1353589,32402,1.023937842284475,false,r4ndomP@s9
201,255,0,r,r,134988,u,32,134956,4218.375,true,r
201,255,1,4,4,270036,J,144309,125727,1.8712346423300001,true,r4
201,255,2,n,n,424902,8,282811,142091,1.5024238802592544,true,r4n
201,255,3,d,d,565940,R,425863,140077,1.3289250298805015,true,r4nd
201,255,4,o,o,676210,5,583252,92958,1.1593787933860493,true,r4ndo
201,255,5,m,m,819988,b,710506,109482,1.1540901836156203,true,r4ndom
